refid,year,pubmedid,pubmedcentralid,doi,uri
rid.23527,2021,34516367,,10.1099/ijsem.0.004997,
rid.23528,2021,34524954,,10.1099/ijsem.0.004998,
rid.23529,2021,34515629,,10.1099/ijsem.0.004999,
rid.23530,2021,34524955,,10.1099/ijsem.0.005001,
rid.23531,2021,34520340,,10.1099/ijsem.0.005004,
rid.23532,2021,34546872,,10.1099/ijsem.0.005005,
rid.23533,2021,34542394,,10.1099/ijsem.0.005007,
rid.23534,2021,34542393,,10.1099/ijsem.0.005008,
rid.23535,2021,34520338,,10.1099/ijsem.0.005009,
rid.23536,2021,34550063,,10.1099/ijsem.0.005010,
rid.23537,2021,34546867,,10.1099/ijsem.0.005011,
rid.23538,2021,34542392,,10.1099/ijsem.0.005012,
rid.23539,2021,34546871,,10.1099/ijsem.0.005013,
rid.23540,2021,34542397,,10.1099/ijsem.0.005014,
rid.23541,2021,34550062,,10.1099/ijsem.0.005016,
rid.23542,2021,34550061,,10.1099/ijsem.0.005017,
rid.23543,2021,34569922,,10.1099/ijsem.0.005020,
rid.23544,2021,34550069,,10.1099/ijsem.0.005021,
rid.23547,2021,34559621,,10.1099/ijsem.0.005025,
rid.23548,2021,34559623,,10.1099/ijsem.0.005026,
rid.23549,2021,34550068,,10.1099/ijsem.0.005027,
rid.23550,2021,34546864,,10.1099/ijsem.0.005028,
rid.23722,2021,34807813,,10.1099/ijsem.0.005119,
rid.23551,2021,34542395,,10.1099/ijsem.0.005029,
rid.23552,2021,34582328,,10.1099/ijsem.0.005031,
rid.23553,2021,34582326,,10.1099/ijsem.0.005032,
rid.23554,2021,34569921,,10.1099/ijsem.0.005089,
rid.23555,2021,,,10.1002/9781118960608.fbm00384,
rid.23556,2021,33841347,PMC8026895,10.3389/fmicb.2021.614957,
rid.23557,2021,33848814,,10.1016/j.syapm.2021.126199,
rid.23558,2021,34600238,,10.1016/j.syapm.2021.126251,
rid.23559,2021,34382101,,10.1007/s00284-021-02625-3,
rid.23560,2021,34385044,,10.1016/j.syapm.2021.126235,
rid.23561,2020,32013079,PMC7074058,10.3390/genes11020139,
rid.23562,2021,34484138,PMC8414978,10.3389/fmicb.2021.677842,
rid.23563,2021,33842994,,10.1007/s10482-021-01572-0,
rid.23564,2021,33748874,,10.1007/s00203-021-02191-z,
rid.23565,2021,34273679,,10.1016/j.syapm.2021.126229,
rid.22966,2021,,,10.1099/ijsem.0.005056,
rid.23566,2021,34707580,PMC8543038,10.3389/fmicb.2021.722369,
rid.23567,2021,34491487,,10.1007/s10482-021-01646-z,
rid.23568,2021,33763765,,10.1007/s00203-021-02280-z,
rid.23569,2021,34037461,PMC8207960,10.1128/AEM.00577-21,
rid.23570,2021,33452024,PMC8105019,10.1128/AEM.02440-20,
rid.23571,2021,33047173,,10.1007/s00203-020-02063-y,
rid.16377,2014,24756808,,10.1007/s00284-014-0576-x,
rid.23597,2021,34292424,,10.1007/s10482-021-01624-5,
rid.23572,2021,34482030,,10.1016/j.syapm.2021.126247,
rid.23573,2021,34491521,,10.1007/s12275-021-1235-0,
rid.23574,2021,33998119,,10.1111/1462-2920.15600,
rid.23575,2021,34624709,,10.1016/j.syapm.2021.126265,
rid.23576,2021,,,10.3389/fmars.2021.731212,
rid.23577,2021,34592543,,10.1016/j.syapm.2021.126250,
rid.23578,2021,34497335,PMC8426384,10.1038/s41598-021-97589-6,
rid.23579,2018,29618824,PMC5884828,10.1038/s41598-018-23897-z,
rid.23580,2021,32895493,,10.1038/s41429-020-00367-1,
rid.23581,2021,34040129,PMC8155073,10.1038/s41598-021-90562-3,
rid.23582,2021,34465803,PMC8408229,10.1038/s41598-021-97051-7,
rid.23583,2021,33655406,,10.1007/s00203-021-02217-6,
rid.23584,2021,34683458,PMC8538283,10.3390/microorganisms9102137,
rid.23585,2021,,,10.3389/fmicb.2021.755908,
rid.23586,2021,33392934,,10.1007/s10482-020-01495-2,
rid.23587,2021,33895906,,10.1007/s10482-021-01579-7,
rid.23588,2021,34480253,,10.1007/s10482-021-01650-3,
rid.23589,2021,34235583,PMC8502169,10.1007/s00203-021-02470-9,
rid.23590,2021,34251527,,10.1007/s10482-021-01594-8,
rid.23591,2021,34515811,,10.1007/s00203-021-02566-2,
rid.23592,2021,34659166,PMC8516083,10.3389/fmicb.2021.737531,
rid.23593,2021,34480670,,10.1007/s10482-021-01644-1,
rid.23594,2021,34547593,,10.1016/j.syapm.2021.126249,
rid.23595,2021,32410366,,10.1111/1462-2920.15082,
rid.23596,2021,34036410,,10.1007/s00203-021-02360-0,
rid.23598,2021,33761033,,10.1007/s10482-021-01546-2,
rid.23599,2021,34333698,,10.1007/s10482-021-01629-0,
rid.23600,2021,34442733,PMC8398569,10.3390/microorganisms9081654,
rid.23601,2021,34319420,,10.1007/s00203-021-02500-6,
rid.23602,2021,34624710,,10.1016/j.syapm.2021.126248,
rid.23603,2021,34476514,,10.1007/s00203-021-02559-1,
rid.23604,2021,34491524,,10.1007/s12275-021-1186-5,
rid.23605,2021,33754164,,10.1007/s00203-021-02260-3,
rid.23606,2021,34690986,PMC8530250,10.3389/fmicb.2021.740909,
rid.23607,2021,33543358,,10.1007/s00284-021-02360-9,
rid.23608,2021,33104820,,10.1007/s00203-020-02073-w,
rid.23609,2021,33877575,,10.1007/s12275-021-1036-5,
rid.23610,2018,29325987,,10.1016/j.syapm.2017.11.005,
rid.23611,2021,34392063,,10.1016/j.syapm.2021.126245,
rid.23612,2021,34263387,,10.1007/s10482-021-01614-7,
rid.23613,2021,34212258,,10.1007/s10482-021-01608-5,
rid.23614,2021,34442845,PMC8401041,10.3390/microorganisms9081766,
rid.23615,2021,34184980,PMC8461476,10.1099/mgen.0.000593,
rid.23616,2021,34489881,PMC8417607,10.3389/fmicb.2021.672751,
rid.23617,2021,33890128,,10.1007/s00203-021-02309-3,
rid.23618,2021,34319259,,10.4014/jmb.2105.05023,
rid.23619,2021,34432187,,10.1007/s10482-021-01642-3,
rid.23620,2021,34378950,,10.1128/Spectrum.00452-21,
rid.23621,2021,34093484,PMC8170138,10.3389/fmicb.2021.666689,
rid.23622,2019,30817020,,10.1111/1348-0421.12673,
rid.23623,2021,34263477,,10.1111/1348-0421.12921,
rid.23624,2021,34302622,,10.1007/s12275-021-1165-x,
rid.23625,2021,33871674,,10.1007/s00203-021-02308-4,
rid.23626,2021,33661469,,10.1007/s10482-021-01539-1,
rid.23627,2021,34392062,,10.1016/j.syapm.2021.126244,
rid.23628,2021,34421874,PMC8371330,10.3389/fmicb.2021.714233,
rid.23629,2021,,,10.3390/d13090422,
rid.23630,2021,33620611,,10.1007/s10482-021-01530-w,
rid.23631,2021,34410465,,10.1007/s00284-021-02627-1,
rid.23632,2021,34132593,PMC8357300,10.1128/AEM.00422-21,
rid.23633,2021,34662267,,10.1099/ijsem.0.004710,
rid.23634,2021,34662266,,10.1099/ijsem.0.004844,
rid.23635,2021,34665108,,10.1099/ijsem.0.004891,
rid.23636,2021,34633922,,10.1099/ijsem.0.004958,
rid.23637,2021,34623235,,10.1099/ijsem.0.004994,
rid.23638,2021,34665118,,10.1099/ijsem.0.005015,
rid.23639,2021,34633923,,10.1099/ijsem.0.005018,
rid.23640,2021,34596504,,10.1099/ijsem.0.005022,
rid.23641,2021,34617881,,10.1099/ijsem.0.005030,
rid.23642,2021,34596509,,10.1099/ijsem.0.005033,
rid.23643,2021,34605765,,10.1099/ijsem.0.005034,
rid.23644,2021,34596507,,10.1099/ijsem.0.005035,
rid.23645,2021,34596505,,10.1099/ijsem.0.005036,
rid.23646,2021,34617878,,10.1099/ijsem.0.005037,
rid.23647,2021,34605389,,10.1099/ijsem.0.005038,
rid.23648,2021,,,10.1099/ijsem.0.005039,
rid.23649,2021,34612809,,10.1099/ijsem.0.005040,
rid.23650,2021,34705622,,10.1099/ijsem.0.005041,
rid.23651,2021,34633924,,10.1099/ijsem.0.005042,
rid.23652,2021,34623952,,10.1099/ijsem.0.005043,
rid.23653,2021,34623951,,10.1099/ijsem.0.005047,
rid.23654,2021,34633921,,10.1099/ijsem.0.005048,
rid.23655,2021,34633920,,10.1099/ijsem.0.005049,
rid.23656,2021,34672919,,10.1099/ijsem.0.005050,
rid.23657,2021,34672916,,10.1099/ijsem.0.005051,
rid.23658,2021,34662265,,10.1099/ijsem.0.005052,
rid.23659,2021,34668849,,10.1099/ijsem.0.005053,
rid.23660,2021,34705624,,10.1099/ijsem.0.005055,
rid.23661,2021,34694986,,10.1099/ijsem.0.005058,
rid.23662,2021,34694983,,10.1099/ijsem.0.005060,
rid.23663,2021,34678140,,10.1099/ijsem.0.005061,
rid.23664,2021,34705623,,10.1099/ijsem.0.005062,
rid.23665,2021,34672920,,10.1099/ijsem.0.005063,
rid.23666,2021,34710024,,10.1099/ijsem.0.005064,
rid.23667,2021,34678141,,10.1099/ijsem.0.005065,
rid.23668,2021,34698625,,10.1099/ijsem.0.005067,
rid.23669,2021,34694985,,10.1099/ijsem.0.005068,
rid.23670,2021,34705626,,10.1099/ijsem.0.005072,
rid.23671,2021,34672921,,10.1099/ijsem.0.005073,
rid.23672,2021,34668854,,10.1099/ijsem.0.005074,
rid.23673,2021,34714227,,10.1099/ijsem.0.005075,
rid.23674,2021,34617879,,10.1099/ijsem.0.005076,
rid.23675,2021,34705625,,10.1099/ijsem.0.005101,
rid.23676,1984,,,,
rid.23180,2021,,,10.1099/ijsem.0.004846,
rid.23070,2021,33779955,,10.1007/s12275-021-0697-4,
rid.23677,1986,,,10.1007/BF00470879,
rid.23679,2002,12480113,,10.1111/j.1574-6968.2002.tb11484.x,
rid.23680,2019,30658995,PMC6839795,10.1136/gutjnl-2018-317715,
rid.23681,2020,31053603,,10.1136/gutjnl-2019-318716,
rid.23682,2020,,,,https://www.cell.com/cms/10.1016/j.celrep.2020.107939/attachment/e18dc429-15d6-4889-aec4-2d3fc073fee4/mmc11.zip
rid.23683,2013,,,10.1128/MICROBE.8.353.1,
rid.23684,2015,25535390,PMC4291631,10.1073/pnas.1419038112,
rid.23685,2021,34739363,,10.1099/ijsem.0.004952,
rid.23686,2021,34731077,,10.1099/ijsem.0.005044,
rid.23687,2021,34825883,,10.1099/ijsem.0.005054,
rid.23688,2021,34726587,,10.1099/ijsem.0.005059,
rid.23689,2021,34726590,,10.1099/ijsem.0.005066,
rid.23690,2021,34846289,,10.1099/ijsem.0.005069,
rid.23691,2021,34739370,,10.1099/ijsem.0.005070,
rid.23692,2021,34739366,,10.1099/ijsem.0.005077,
rid.23693,2021,34787542,,10.1099/ijsem.0.005078,
rid.23694,2021,34762582,,10.1099/ijsem.0.005079,
rid.23695,2021,34748472,,10.1099/ijsem.0.005081,
rid.23696,2021,34767499,,10.1099/ijsem.0.005082,
rid.23697,2021,34739365,,10.1099/ijsem.0.005083,
rid.23698,2021,34739364,,10.1099/ijsem.0.005084,
rid.23699,2021,34752209,,10.1099/ijsem.0.005085,
rid.23700,2021,34748473,,10.1099/ijsem.0.005086,
rid.23701,2021,34752210,,10.1099/ijsem.0.005087,
rid.23702,2021,34748474,,10.1099/ijsem.0.005088,
rid.23703,2021,34788212,,10.1099/ijsem.0.005090,
rid.23704,2021,34779757,,10.1099/ijsem.0.005091,
rid.23705,2021,34846293,,10.1099/ijsem.0.005097,
rid.23706,2021,34762578,,10.1099/ijsem.0.005098,
rid.23707,2021,34762581,,10.1099/ijsem.0.005099,
rid.23708,2021,34788209,,10.1099/ijsem.0.005102,
rid.23709,2021,34846279,,10.1099/ijsem.0.005103,
rid.23710,2021,34788211,,10.1099/ijsem.0.005104,
rid.23711,2021,34779758,,10.1099/ijsem.0.005105,
rid.23712,2021,34752211,,10.1099/ijsem.0.005106,
rid.23713,2021,34807814,,10.1099/ijsem.0.005107,
rid.23714,2021,34797757,,10.1099/ijsem.0.005108,
rid.23715,2021,34787539,,10.1099/ijsem.0.005109,
rid.23716,2021,34825884,,10.1099/ijsem.0.005112,
rid.23718,2021,34797758,,10.1099/ijsem.0.005114,
rid.23719,2021,34762579,,10.1099/ijsem.0.005115,
rid.23720,2021,34846291,,10.1099/ijsem.0.005117,
rid.23721,2021,34846287,,10.1099/ijsem.0.005118,
rid.23723,2021,34846282,,10.1099/ijsem.0.005124,
rid.23724,2021,34779759,,10.1099/ijsem.0.005128,
rid.23725,2021,34825881,,10.1099/ijsem.0.005133,
rid.23726,2021,33057911,,10.1007/s00203-020-02075-8,
rid.23289,2021,,,,
rid.23727,2021,,,10.3390/microorganisms9102053,
rid.23728,2021,34847153,PMC8631618,10.1371/journal.pone.0260413,
rid.23729,2021,,,10.1038/s43705-021-00017-z,
rid.23730,2021,,,10.3389/fmicb.2021.765943,
rid.23731,2020,32248281,,10.1007/s00284-020-01964-x,
rid.23732,2021,34077294,,10.1089/vbz.2020.2626,
rid.23733,2021,34715437,,10.1016/j.syapm.2021.126273,
rid.23734,2017,28967456,,10.1016/j.syapm.2017.07.003,
rid.23735,2021,34541621,,10.1007/s10482-021-01656-x,
rid.23736,2020,32949256,,10.1007/s00284-020-02133-w,
rid.23737,2022,34878597,,10.1007/s00284-021-02680-w,
rid.23738,2017,28687946,,10.1007/s00284-017-1296-9,
rid.23739,2021,34309686,,10.1007/s00203-021-02478-1,
rid.23740,2021,,,10.3390/microorganisms9122423,
rid.23741,2021,34803972,PMC8600319,10.3389/fmicb.2021.751746,
rid.23762,2021,34878380,,10.1099/ijsem.0.005100,
rid.23743,2021,34788687,,10.1016/j.syapm.2021.126277,
rid.23744,2021,34668737,PMC8528123,10.1128/Spectrum.00424-21,
rid.23745,2021,34628559,,10.1007/s10482-021-01668-7,
rid.23746,2019,31540065,PMC6780248,10.3390/microorganisms7090354,
rid.23747,2021,34609527,,10.1007/s00203-021-02591-1,
rid.23748,2021,34910249,,10.1007/s00203-021-02626-7,
rid.23749,2021,34609528,,10.1007/s00203-021-02596-w,
rid.23750,2021,34529164,,10.1007/s10482-021-01654-z,
rid.23751,2021,34468960,,10.1007/s10482-021-01645-0,
rid.23752,2021,34455447,,10.1007/s00203-021-02543-9,
rid.23753,2021,34570338,,10.1007/s12275-021-1323-1,
rid.23754,2021,34800898,,10.1016/j.syapm.2021.126278,
rid.23755,2021,34882266,,10.1007/s00203-021-02605-y,
rid.23756,2021,34653842,,10.1016/j.syapm.2021.126270,
rid.23757,2021,34302507,,10.1007/s00203-021-02454-9,
rid.23758,2021,33084949,,10.1007/s00203-020-02090-9,
rid.23759,2021,,,10.3390/d13110520,
rid.23742,2022,34920232,,10.1016/j.syapm.2021.126289,
rid.23761,2021,34878372,,10.1099/ijsem.0.005019,
rid.23763,2021,34878378,,10.1099/ijsem.0.005111,
rid.23764,2021,34870578,,10.1099/ijsem.0.005120,
rid.23765,2021,34870581,,10.1099/ijsem.0.005121,
rid.22965,2022,35100104,,10.1099/ijsem.0.005186,
rid.23767,2021,34870571,,10.1099/ijsem.0.005125,
rid.23768,2021,34870574,,10.1099/ijsem.0.005126,
rid.23769,2021,34870576,,10.1099/ijsem.0.005129,
rid.23770,2021,34870580,,10.1099/ijsem.0.005131,
rid.23771,2021,34870572,,10.1099/ijsem.0.005132,
rid.23772,2021,34874248,,10.1099/ijsem.0.005134,
rid.23773,2021,34878376,,10.1099/ijsem.0.005135,
rid.23774,2021,34874245,,10.1099/ijsem.0.005136,
rid.23775,2021,34874250,,10.1099/ijsem.0.005137,
rid.23776,2021,34874244,,10.1099/ijsem.0.005138,
rid.23777,2021,34882528,,10.1099/ijsem.0.005139,
rid.23778,2021,34878379,,10.1099/ijsem.0.005140,
rid.23779,2021,34878375,,10.1099/ijsem.0.005142,
rid.23780,2021,34882530,,10.1099/ijsem.0.005143,
rid.23781,2021,34878373,,10.1099/ijsem.0.005144,
rid.23782,2021,34889730,,10.1099/ijsem.0.005145,
rid.23783,2021,34908520,,10.1099/ijsem.0.005146,
rid.23784,2021,34889725,,10.1099/ijsem.0.005147,
rid.23785,2021,34914572,,10.1099/ijsem.0.005148,
rid.23786,2021,34904937,,10.1099/ijsem.0.005149,
rid.23787,2021,34904946,,10.1099/ijsem.0.005150,
rid.23788,2021,34898417,,10.1099/ijsem.0.005151,
rid.23789,2021,34904941,,10.1099/ijsem.0.005152,
rid.23790,2021,34904940,,10.1099/ijsem.0.005154,
rid.23791,2021,34910615,,10.1099/ijsem.0.005155,
rid.23792,2021,34904944,,10.1099/ijsem.0.005156,
rid.23793,2021,34913860,,10.1099/ijsem.0.005157,
rid.23794,2021,34908521,,10.1099/ijsem.0.005158,
rid.23795,2021,34908522,,10.1099/ijsem.0.005159,
rid.23796,2021,34913427,,10.1099/ijsem.0.005160,
rid.23797,2021,34913859,,10.1099/ijsem.0.005163,
rid.23798,2021,34913862,,10.1099/ijsem.0.005166,
rid.23799,2021,34919037,,10.1099/ijsem.0.005168,
rid.23800,2021,34914574,,10.1099/ijsem.0.005169,
rid.23801,2021,34928201,,10.1099/ijsem.0.005170,
rid.23802,2021,34919040,,10.1099/ijsem.0.005171,
rid.23803,2021,34913863,,10.1099/ijsem.0.005172,
rid.23804,2021,34913865,,10.1099/ijsem.0.005174,
rid.23805,2021,34928203,,10.1099/ijsem.0.005176,
rid.23806,2021,34919039,,10.1099/ijsem.0.005177,
rid.23807,2021,34913426,,10.1099/ijsem.0.005184,
rid.23808,2021,34914575,,10.1099/ijsem.0.005185,
rid.23809,2021,34914571,,10.1099/ijsem.0.005192,
rid.23810,2022,35084297,,10.1099/ijsem.0.005153,
rid.23811,2022,35037845,,10.1099/ijsem.0.005173,
rid.23812,2022,35037846,,10.1099/ijsem.0.005178,
rid.23813,2022,35038290,,10.1099/ijsem.0.005179,
rid.23814,2022,35037616,,10.1099/ijsem.0.005180,
rid.23815,2022,35037850,,10.1099/ijsem.0.005182,
rid.23816,2022,35044904,,10.1099/ijsem.0.005187,
rid.23817,2022,35044903,,10.1099/ijsem.0.005188,
rid.23818,2022,35060849,,10.1099/ijsem.0.005193,
rid.23819,2022,35061583,,10.1099/ijsem.0.005194,
rid.23820,2022,35060847,,10.1099/ijsem.0.005195,
rid.23821,2022,35060848,,10.1099/ijsem.0.005198,
rid.23822,2022,35076364,,10.1099/ijsem.0.005200,
rid.23823,2022,35077344,,10.1099/ijsem.0.005201,
rid.23824,2022,35076362,,10.1099/ijsem.0.005202,
rid.23825,2022,35072599,,10.1099/ijsem.0.005203,
rid.23826,2022,35076363,,10.1099/ijsem.0.005204,
rid.23827,2022,35085061,,10.1099/ijsem.0.005205,
rid.23828,2022,35085065,,10.1099/ijsem.0.005206,
rid.23829,2022,35085063,,10.1099/ijsem.0.005207,
rid.23830,2022,35085062,,10.1099/ijsem.0.005208,
rid.23831,2022,35100105,,10.1099/ijsem.0.005209,
rid.23832,2022,35100102,,10.1099/ijsem.0.005210,
rid.23833,2022,35072600,,10.1099/ijsem.0.005214,
rid.23834,2022,35100101,,10.1099/ijsem.0.005215,
rid.23835,2022,35100103,,10.1099/ijsem.0.005216,
rid.23836,2022,35099369,,10.1099/ijsem.0.005219,
rid.23837,2022,35050847,,10.1099/ijsem.0.005221,
rid.23838,2022,35073252,,10.1099/ijsem.0.005224,
rid.23839,2022,35085064,,10.1099/ijsem.0.005225,
rid.23840,2022,35038289,,10.1099/ijsem.0.005230,
rid.23841,2022,35037851,,10.1099/ijsem.0.005231,
rid.23842,2021,34536031,,10.1111/1348-0421.12941,
rid.23843,2021,33770231,,10.1007/s00203-021-02262-1,
rid.23844,2021,34020714,PMC8140505,10.1186/s40168-021-01064-3,
rid.23845,2021,33422701,,10.1016/j.syapm.2020.126175,
rid.23846,2021,34951663,,10.1007/s00203-021-02694-9,
rid.23847,2021,33893528,,10.1007/s00284-021-02475-z,
rid.23848,2021,33821299,,10.1007/s00203-021-02301-x,
rid.23849,2021,33730291,,10.1007/s10482-021-01536-4,
rid.23850,2022,35088166,,10.1007/s00203-021-02693-w,
rid.23851,2022,35041085,,10.1007/s00203-021-02725-5,
rid.23852,2021,34962597,,10.1007/s00203-021-02703-x,
rid.23853,2021,34251526,,10.1007/s10482-021-01611-w,
rid.23854,2022,34761295,,10.1007/s10482-021-01680-x,
rid.23855,2022,34997854,,10.1007/s00203-021-02736-2,
rid.23856,2021,33575884,,10.1007/s00284-020-02328-1,
rid.23857,2021,35026686,,10.1016/j.syapm.2021.126293,
rid.23858,2022,35059830,,10.1007/s00203-021-02744-2,
rid.23859,2021,33786038,PMC8005334,10.3389/fmicb.2021.621161,
rid.23861,2021,34533626,,10.1007/s00792-021-01243-y,
rid.23862,2020,32955707,,10.1007/s10482-020-01473-8,
rid.23863,2021,34698880,PMC8590676,10.1007/s00203-021-02557-3,
rid.23864,2021,33751267,,10.1007/s10482-021-01551-5,
rid.23865,2021,34332368,,10.1016/j.syapm.2021.126237,
rid.23866,2021,34489568,,10.1038/s41429-021-00470-x,
rid.23867,2021,34962584,,10.1007/s00203-021-02724-6,
rid.23868,2022,34990977,,10.1016/j.syapm.2021.126292,
rid.23869,2021,33877579,,10.1007/s12275-021-0678-7,
rid.23871,2021,33715105,,10.1007/s10482-021-01552-4,
rid.23872,2020,32323195,,10.1007/s12275-020-9310-5,
rid.23873,2021,34386827,,10.1007/s00203-021-02512-2,
rid.23874,2021,34623539,,10.1007/s10482-021-01666-9,
rid.23875,2022,35055999,PMC8779110,10.3390/pathogens11010051,
rid.23876,2022,,,,
rid.23860,2022,,,10.3389/fmicb.2021.801462,
rid.23877,2022,35156920,,10.1099/ijsem.0.004928,
rid.23878,2022,35225758,,10.1099/ijsem.0.005095,
rid.23879,2022,35212620,,10.1099/ijsem.0.005110,
rid.23880,2022,35142605,,10.1099/ijsem.0.005162,
rid.23881,2022,35103585,,10.1099/ijsem.0.005181,
rid.23882,2022,35130140,,10.1099/ijsem.0.005189,
rid.23883,2022,35133258,,10.1099/ijsem.0.005199,
rid.23884,2022,35103584,,10.1099/ijsem.0.005217,
rid.23885,2022,35103586,,10.1099/ijsem.0.005218,
rid.23886,2022,35130136,,10.1099/ijsem.0.005220,
rid.23887,2022,35133260,,10.1099/ijsem.0.005222,
rid.23888,2022,35133261,,10.1099/ijsem.0.005223,
rid.23889,2022,35119982,,10.1099/ijsem.0.005227,
rid.23890,2022,35138238,,10.1099/ijsem.0.005228,
rid.23891,2022,35138241,,10.1099/ijsem.0.005229,
rid.23892,2022,35138240,,10.1099/ijsem.0.005232,
rid.23893,2022,35138242,,10.1099/ijsem.0.005234,
rid.23921,2022,35258448,,10.1099/ijsem.0.005240,
rid.23894,2022,35138243,,10.1099/ijsem.0.005235,
rid.23895,2022,35142604,,10.1099/ijsem.0.005236,
rid.23896,2022,35142603,,10.1099/ijsem.0.005237,
rid.23897,2022,35156918,,10.1099/ijsem.0.005238,
rid.23898,2022,35156919,,10.1099/ijsem.0.005239,
rid.23899,2022,35156916,,10.1099/ijsem.0.005241,
rid.23900,2022,35195509,,10.1099/ijsem.0.005242,
rid.23901,2022,35171090,,10.1099/ijsem.0.005244,
rid.23902,2022,35156917,,10.1099/ijsem.0.005245,
rid.23903,2022,35156915,,10.1099/ijsem.0.005246,
rid.23904,2022,35171091,,10.1099/ijsem.0.005247,
rid.23905,2022,35166654,,10.1099/ijsem.0.005248,
rid.23906,2022,35188884,,10.1099/ijsem.0.005249,
rid.23907,2022,35171092,,10.1099/ijsem.0.005250,
rid.23908,2022,35171088,,10.1099/ijsem.0.005251,
rid.23909,2022,35175916,,10.1099/ijsem.0.005252,
rid.23910,2022,35192452,,10.1099/ijsem.0.005253,
rid.23911,2022,35188883,,10.1099/ijsem.0.005254,
rid.23912,2022,35180047,,10.1099/ijsem.0.005255,
rid.23913,2022,35192450,,10.1099/ijsem.0.005256,
rid.23914,2022,35212618,,10.1099/ijsem.0.005258,
rid.23915,2022,35195511,,10.1099/ijsem.0.005259,
rid.23916,2022,35192451,,10.1099/ijsem.0.005262,
rid.23917,2022,35201974,,10.1099/ijsem.0.005264,
rid.23918,2022,35201973,,10.1099/ijsem.0.005265,
rid.23919,2022,35230237,,10.1099/ijsem.0.005226,
rid.23920,2022,35275805,,10.1099/ijsem.0.005233,
rid.23922,2022,35238735,,10.1099/ijsem.0.005243,
rid.23923,2022,35244532,,10.1099/ijsem.0.005257,
rid.23924,2022,35244531,,10.1099/ijsem.0.005263,
rid.23925,2022,35258449,,10.1099/ijsem.0.005266,
rid.23926,2022,35230236,,10.1099/ijsem.0.005267,
rid.23927,2022,35312472,,10.1099/ijsem.0.005268,
rid.23928,2022,35234605,,10.1099/ijsem.0.005270,
rid.23929,2022,35238736,,10.1099/ijsem.0.005272,
rid.23930,2022,35262476,,10.1099/ijsem.0.005274,
rid.23931,2022,35258450,,10.1099/ijsem.0.005276,
rid.23932,2022,35254232,,10.1099/ijsem.0.005278,
rid.23933,2022,35254234,,10.1099/ijsem.0.005279,
rid.23934,2022,35316171,,10.1099/ijsem.0.005280,
rid.23935,2022,35254233,,10.1099/ijsem.0.005281,
rid.23936,2022,35312471,,10.1099/ijsem.0.005283,
rid.23937,2022,35320068,,10.1099/ijsem.0.005284,
rid.23938,2022,35312474,,10.1099/ijsem.0.005285,
rid.23939,2022,35333154,,10.1099/ijsem.0.005286,
rid.23940,2022,35316175,,10.1099/ijsem.0.005287,
rid.23941,2022,35348450,,10.1099/ijsem.0.005290,
rid.23942,2022,35316169,,10.1099/ijsem.0.005291,
rid.23943,2022,35353677,,10.1099/ijsem.0.005293,
rid.23944,2022,35324421,,10.1099/ijsem.0.005294,
rid.23945,2022,35333153,,10.1099/ijsem.0.005295,
rid.23946,2022,35348452,,10.1099/ijsem.0.005296,
rid.23947,2022,35353674,,10.1099/ijsem.0.005297,
rid.23948,2022,35333150,,10.1099/ijsem.0.005299,
rid.23949,2022,35316168,,10.1099/ijsem.0.005300,
rid.23950,2022,35316176,,10.1099/ijsem.0.005301,
rid.23951,2022,35344480,,10.1099/ijsem.0.005302,
rid.23952,2022,35333151,,10.1099/ijsem.0.005303,
rid.23953,2022,35348449,,10.1099/ijsem.0.005304,
rid.23954,2022,35348453,,10.1099/ijsem.0.005306,
rid.23955,2022,35344478,,10.1099/ijsem.0.005307,
rid.23956,2022,35316174,,10.1099/ijsem.0.005308,
rid.23957,2022,35353675,,10.1099/ijsem.0.005310,
rid.23958,2022,35320067,,10.1099/ijsem.0.005318,
rid.23959,2022,35312473,,10.1099/ijsem.0.005328,
